user_id,age,gender,city,membership,preferred_category,signup_date,customer_segment,is_active
U00190,60,Female,Pune,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Underwear › Boxer Briefs",2022-11-12,Window Shopper,True
U00191,46,Male,Delhi,Silver,"Clothing, Shoes & Jewelry › Sport Specific Clothing › Hiking & Outdoor Recreation › Men › Shorts",2024-06-28,Occasional Buyer,False
U00192,32,Male,Mumbai,Platinum,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › Tunics",2023-02-02,Occasional Buyer,False
U00193,47,Female,Delhi,Silver,"Clothing, Shoes & Jewelry › Men › Uniforms, Work & Safety › Shoes › Work & Utility › Shoes",2022-11-28,Loyal Customer,True
U00194,34,Male,Chennai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Athletic Socks › Ankle Socks",2025-02-09,Premium Customer,True
U00195,36,Male,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Dresses › Casual",2022-10-29,Loyal Customer,True
U00196,32,Female,Mumbai,Platinum,"Clothing, Shoes & Jewelry › Men › Shoes › Athletic › Running › Road Running",2022-04-20,Occasional Buyer,True
U00197,33,Female,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Shirts › T-Shirts",2023-10-15,Premium Customer,True
U00198,27,Male,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › Tunics",2022-10-12,Loyal Customer,False
U00199,46,Male,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shorts",2022-11-03,Occasional Buyer,False
U00200,25,Female,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Underwear › Undershirts",2023-05-04,Occasional Buyer,False
U00201,22,Male,Delhi,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Shirts › Polos",2024-11-21,Occasional Buyer,True
U00202,36,Female,Hyderabad,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Shorts › Cargo",2025-03-14,Occasional Buyer,True
U00203,51,Female,Hyderabad,Platinum,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shirts & Tees › Polos",2024-11-05,Loyal Customer,True
U00204,42,Female,Hyderabad,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Underwear › Boxer Briefs",2023-06-04,Loyal Customer,True
U00205,22,Female,Bengaluru,Gold,"Clothing, Shoes & Jewelry › Boys › Clothing › Active › Active Pants › Track Pants",2022-08-01,Loyal Customer,True
U00206,26,Male,Mumbai,Silver,"Clothing, Shoes & Jewelry › Boys › Clothing › Underwear › Thermal Underwear › Tops",2022-12-25,Loyal Customer,False
U00207,48,Male,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › Tunics",2022-03-17,Window Shopper,True
U00208,30,Male,Mumbai,Platinum,"Clothing, Shoes & Jewelry › Women › Clothing › Dresses › Club & Night Out",2024-03-26,Premium Customer,False
U00209,34,Male,Chennai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Underwear › Boxers",2022-04-08,Loyal Customer,True
U00210,35,Male,Mumbai,Silver,"Clothing, Shoes & Jewelry › Men › Uniforms, Work & Safety › Shoes › Work & Utility › Shoes",2024-06-19,Loyal Customer,False
U00211,39,Male,Delhi,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Underwear › Boxer Briefs",2024-11-29,Window Shopper,True
U00212,45,Male,Delhi,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Pants › Casual",2025-01-22,Window Shopper,True
U00213,23,Female,Chennai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Sleep & Lounge › Sleep Bottoms",2024-05-22,Window Shopper,False
U00214,40,Female,Hyderabad,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Underwear › Briefs",2024-06-09,Window Shopper,True
U00215,22,Female,Mumbai,Silver,"Clothing, Shoes & Jewelry › Baby › Baby Boys › Clothing › Bodysuits",2022-11-24,Premium Customer,True
U00216,56,Female,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Sport Specific Clothing › Running › Men › Shorts",2024-01-21,Occasional Buyer,True
U00217,56,Male,Chennai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Underwear › Boxer Briefs",2024-02-01,Occasional Buyer,True
U00218,54,Male,Pune,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Pants › Sweatpants",2023-07-25,Window Shopper,True
U00219,19,Male,Delhi,Silver,"Clothing, Shoes & Jewelry › Women › Shoes › Fashion Sneakers",2022-08-30,Window Shopper,True
U00220,46,Male,Pune,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › Blouses & Button-Down Shirts",2023-02-14,Window Shopper,True
U00221,46,Male,Chennai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shirts & Tees › T-Shirts",2023-10-17,Occasional Buyer,True
U00222,53,Female,Mumbai,Gold,"Clothing, Shoes & Jewelry › Women › Clothing › Pants › Casual",2022-12-23,Loyal Customer,True
U00223,25,Male,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › Blouses & Button-Down Shirts",2022-02-23,Occasional Buyer,True
U00224,47,Male,Pune,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Shirts › T-Shirts",2023-09-26,Occasional Buyer,False
U00225,51,Female,Delhi,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shirts & Tees › Polos",2022-09-14,Premium Customer,True
U00226,46,Female,Chennai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Jeans",2025-02-03,Occasional Buyer,True
U00227,26,Female,Pune,Platinum,"Clothing, Shoes & Jewelry › Men › Clothing › Shirts › Polos",2022-09-12,Occasional Buyer,True
U00228,28,Male,Mumbai,Platinum,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shorts",2023-12-10,Premium Customer,True
U00229,23,Female,Bengaluru,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Jeans",2023-07-17,Window Shopper,True
U00230,57,Male,Pune,Gold,"Clothing, Shoes & Jewelry › Women",2025-04-04,Window Shopper,True
U00231,54,Male,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Boys › Clothing › Active › Sets › Active Tracksuits",2025-03-27,Window Shopper,True
U00232,54,Female,Pune,Gold,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › Blouses & Button-Down Shirts",2025-01-22,Window Shopper,True
U00233,48,Male,Chennai,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › T-Shirts",2022-05-30,Occasional Buyer,True
U00234,46,Female,Delhi,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Athletic Socks › Crew Socks",2022-10-22,Window Shopper,True
U00235,40,Female,Bengaluru,Gold,"Clothing, Shoes & Jewelry › Women › Clothing › Dresses › Club & Night Out",2025-02-24,Window Shopper,True
U00236,47,Male,Mumbai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Jeans",2022-07-18,Window Shopper,False
U00237,57,Female,Bengaluru,Platinum,"Clothing, Shoes & Jewelry › Men › Clothing › Pants › Casual",2023-11-02,Premium Customer,True
U00238,30,Male,Delhi,Platinum,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › Blouses & Button-Down Shirts",2024-10-18,Loyal Customer,False
U00239,19,Male,Delhi,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Shorts › Cargo",2023-03-17,Occasional Buyer,True
U00240,21,Female,Delhi,Silver,"Clothing, Shoes & Jewelry › Baby › Baby Boys › Clothing › Clothing Sets › Pant Sets",2024-08-21,Window Shopper,True
U00241,24,Female,Bengaluru,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Underwear › Boxer Briefs",2024-04-05,Occasional Buyer,False
U00242,21,Male,Mumbai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shirts & Tees › Polos",2024-03-02,Occasional Buyer,True
U00243,57,Male,Bengaluru,Platinum,"Clothing, Shoes & Jewelry › Men › Shoes › Athletic › Running › Road Running",2024-02-04,Loyal Customer,True
U00244,53,Female,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › Blouses & Button-Down Shirts",2024-04-02,Occasional Buyer,True
U00245,20,Male,Chennai,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › Tunics",2024-11-29,Occasional Buyer,True
U00246,38,Female,Bengaluru,Silver,General,2023-09-05,Occasional Buyer,False
U00247,54,Female,Delhi,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Underwear › Boxer Briefs",2023-11-10,Occasional Buyer,False
U00248,55,Female,Chennai,Gold,"Clothing, Shoes & Jewelry › Boys › Clothing › Fashion Hoodies & Sweatshirts",2022-02-24,Occasional Buyer,True
U00249,59,Male,Chennai,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › Blouses & Button-Down Shirts",2022-12-16,Occasional Buyer,False
U00250,27,Male,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Jeans",2022-08-14,Window Shopper,False
U00251,38,Female,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shorts",2024-04-20,Occasional Buyer,False
U00252,21,Male,Pune,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Pants › Sweatpants",2024-09-06,Occasional Buyer,True
U00253,29,Female,Pune,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Underwear › Boxer Briefs",2023-06-26,Occasional Buyer,True
U00254,33,Female,Pune,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Pants › Sweatpants",2023-08-15,Loyal Customer,False
U00255,38,Female,Mumbai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Jackets & Coats › Lightweight Jackets › Windbreakers",2023-08-13,Window Shopper,False
U00256,43,Female,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Jackets & Coats › Wool & Blends",2022-06-11,Window Shopper,False
U00257,59,Female,Chennai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Shorts › Cargo",2025-01-08,Window Shopper,True
U00258,26,Male,Pune,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shorts",2023-05-12,Window Shopper,True
U00259,58,Male,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shirts & Tees",2024-08-25,Window Shopper,True
U00260,18,Male,Delhi,Gold,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › Blouses & Button-Down Shirts",2024-09-04,Occasional Buyer,True
U00261,38,Female,Chennai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Shirts › Button-Down Shirts",2025-03-21,Window Shopper,True
U00262,29,Female,Bengaluru,Platinum,"Clothing, Shoes & Jewelry › Men › Clothing › Shirts › T-Shirts",2024-03-24,Loyal Customer,True
U00263,36,Male,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Novelty & More › Clothing › Novelty › Women › Dresses",2022-08-08,Premium Customer,True
U00264,36,Female,Chennai,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › Blouses & Button-Down Shirts",2022-10-02,Loyal Customer,False
U00265,35,Male,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › Blouses & Button-Down Shirts",2023-06-11,Loyal Customer,True
U00266,39,Female,Pune,Gold,"Clothing, Shoes & Jewelry › Sport Specific Clothing › Golf › Men › Pants",2022-12-26,Occasional Buyer,False
U00267,45,Female,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Men › Clothing",2023-01-14,Premium Customer,False
U00268,38,Male,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Sport Specific Clothing › Running › Men › Shorts",2024-07-03,Loyal Customer,True
U00269,37,Male,Mumbai,Gold,"Clothing, Shoes & Jewelry › Women › Accessories › Belts",2023-04-29,Window Shopper,True
U00270,47,Female,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › T-Shirts",2023-09-29,Occasional Buyer,True
U00271,41,Male,Bengaluru,Platinum,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › Blouses & Button-Down Shirts",2022-11-10,Occasional Buyer,True
U00272,44,Female,Pune,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Shorts › Cargo",2023-05-22,Occasional Buyer,True
U00273,51,Female,Pune,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shirts & Tees › Polos",2025-03-01,Window Shopper,True
U00274,54,Male,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Dresses",2024-06-23,Window Shopper,True
U00275,55,Female,Hyderabad,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Sleep & Lounge › Sleep Bottoms",2022-04-24,Occasional Buyer,False
U00276,47,Male,Pune,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Pants › Sweatpants",2022-02-14,Occasional Buyer,True
U00277,31,Male,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Jeans",2022-05-11,Occasional Buyer,True
U00278,22,Female,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Pants › Casual",2022-10-05,Loyal Customer,False
U00279,41,Female,Delhi,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Socks & Hosiery › Socks › Calf Socks",2024-02-09,Window Shopper,True
U00280,59,Female,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Dresses › Casual",2024-03-15,Occasional Buyer,True
U00281,18,Male,Mumbai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shirts & Tees › Polos",2024-05-18,Occasional Buyer,True
U00282,33,Female,Mumbai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Pants › Casual",2022-08-20,Window Shopper,False
U00283,57,Male,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Shirts › Button-Down Shirts",2022-03-10,Occasional Buyer,True
U00284,33,Male,Delhi,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Dresses › Casual",2023-03-21,Loyal Customer,True
U00285,26,Female,Bengaluru,Gold,"Clothing, Shoes & Jewelry › Women › Shoes › Fashion Sneakers",2023-10-16,Occasional Buyer,True
U00286,33,Female,Bengaluru,Platinum,"Clothing, Shoes & Jewelry › Women › Clothing › Dresses › Casual",2023-03-29,Occasional Buyer,True
U00287,21,Male,Chennai,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Sleep & Lounge › Sleep Sets",2024-10-12,Window Shopper,True
U00288,59,Female,Pune,Silver,"Clothing, Shoes & Jewelry › Men › Shoes › Athletic › Walking",2024-04-16,Window Shopper,False
U00289,29,Female,Bengaluru,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Sets › Active Tracksuits",2022-10-23,Loyal Customer,True
U00290,53,Female,Delhi,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Jeans",2024-03-06,Window Shopper,True
U00291,39,Male,Delhi,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Shirts › Button-Down Shirts",2025-01-01,Loyal Customer,True
U00292,21,Female,Delhi,Gold,"Clothing, Shoes & Jewelry › Novelty & More › Clothing › Novelty › Women › Dresses",2022-03-22,Loyal Customer,True
U00293,55,Male,Delhi,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Pants › Sweatpants",2023-09-13,Premium Customer,True
U00294,31,Male,Chennai,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › Blouses & Button-Down Shirts",2023-05-12,Occasional Buyer,True
U00295,43,Male,Pune,Silver,"Clothing, Shoes & Jewelry › Men › Uniforms, Work & Safety › Clothing › Military › Outerwear",2024-02-19,Occasional Buyer,True
U00296,37,Female,Mumbai,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › Blouses & Button-Down Shirts",2024-08-12,Window Shopper,False
U00297,38,Male,Mumbai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Shirts › Polos",2025-02-26,Loyal Customer,True
U00298,19,Female,Pune,Platinum,"Clothing, Shoes & Jewelry › Women › Shoes › Athletic › Running › Road Running",2024-05-05,Window Shopper,True
U00299,39,Male,Delhi,Silver,"Clothing, Shoes & Jewelry › Men › Uniforms, Work & Safety › Clothing › Work Utility & Safety › Outerwear",2024-10-19,Occasional Buyer,True
U00300,34,Female,Chennai,Gold,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › Blouses & Button-Down Shirts",2024-08-01,Window Shopper,True
U00301,28,Male,Chennai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Pants › Casual",2025-01-15,Premium Customer,True
U00302,51,Male,Hyderabad,Platinum,"Clothing, Shoes & Jewelry › Baby › Baby Boys › Clothing",2022-04-10,Loyal Customer,False
U00303,26,Male,Hyderabad,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Shirts › Polos",2023-03-24,Occasional Buyer,True
U00304,21,Female,Chennai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Underwear › Undershirts",2024-12-25,Occasional Buyer,True
U00305,19,Female,Pune,Platinum,"Clothing, Shoes & Jewelry › Men › Clothing › Shirts › Polos",2024-10-25,Loyal Customer,False
U00306,29,Male,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Shorts › Cargo",2023-01-29,Occasional Buyer,True
U00307,40,Female,Delhi,Silver,"Clothing, Shoes & Jewelry › Men › Shoes › Athletic › Running › Road Running",2024-07-29,Occasional Buyer,True
U00308,37,Male,Chennai,Platinum,"Clothing, Shoes & Jewelry › Baby › Baby Girls › Clothing › Bodysuits",2022-03-06,Window Shopper,False
U00309,42,Female,Hyderabad,Gold,"Clothing, Shoes & Jewelry › Women › Clothing › Jeans",2022-12-17,Window Shopper,False
U00310,59,Female,Pune,Platinum,"Clothing, Shoes & Jewelry › Men › Clothing",2024-12-17,Premium Customer,True
U00311,31,Female,Mumbai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Shirts › Button-Down Shirts",2023-07-29,Loyal Customer,True
U00312,29,Female,Hyderabad,Platinum,"Clothing, Shoes & Jewelry › Women › Shoes › Mules & Clogs",2022-10-23,Loyal Customer,False
U00313,22,Female,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Women › Shoes › Fashion Sneakers",2024-03-07,Occasional Buyer,True
U00314,42,Male,Chennai,Gold,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › Blouses & Button-Down Shirts",2023-12-10,Window Shopper,False
