session_id,user_id,session_start,session_end,device,browser,traffic_source,session_duration_sec,pages_visited,bounce,conversion
S0000245,U00721,2025-01-05 21:25:00,2025-01-05 21:52:53,Tablet,Safari,Search,1673,2,0,False
S0000246,U01223,2025-03-14 17:06:00,2025-03-14 17:18:26,Tablet,Firefox,Recommendation,746,18,0,True
S0000247,U01918,2025-02-04 11:51:00,2025-02-04 11:55:50,Tablet,Firefox,Direct,290,7,0,True
S0000248,U00058,2025-02-13 20:18:00,2025-02-13 20:38:22,Mobile,Edge,Email,1222,14,0,False
S0000249,U01752,2025-03-07 13:05:00,2025-03-07 13:19:40,Mobile,Edge,Ads,880,12,0,False
S0000250,U01017,2025-01-01 12:24:00,2025-01-01 12:33:02,Desktop,Safari,Direct,542,2,0,False
S0000251,U01072,2025-03-25 13:44:00,2025-03-25 13:53:03,Mobile,Firefox,Direct,543,7,0,True
S0000252,U01661,2025-03-29 16:59:00,2025-03-29 17:24:00,Tablet,Chrome,Direct,1500,13,0,False
S0000253,U02518,2025-01-29 11:08:00,2025-01-29 11:25:19,Tablet,Safari,Ads,1039,17,0,True
S0000254,U02202,2025-03-27 21:13:00,2025-03-27 21:40:00,Tablet,Chrome,Email,1620,16,0,True
S0000255,U02164,2025-02-16 09:58:00,2025-02-16 10:18:15,Tablet,Edge,Email,1215,6,0,True
S0000256,U00674,2025-02-11 21:33:00,2025-02-11 21:49:04,Mobile,Firefox,Search,964,18,0,True
S0000257,U01825,2025-01-08 15:08:00,2025-01-08 15:26:31,Tablet,Chrome,Email,1111,16,0,False
S0000258,U02756,2025-02-09 19:01:00,2025-02-09 19:15:30,Mobile,Edge,Email,870,4,0,True
S0000259,U00186,2025-02-24 13:44:00,2025-02-24 13:47:10,Mobile,Chrome,Ads,190,3,0,False
S0000260,U01176,2025-02-22 10:49:00,2025-02-22 10:54:37,Tablet,Firefox,Direct,337,14,0,False
S0000261,U01838,2025-02-18 14:05:00,2025-02-18 14:29:18,Tablet,Edge,Direct,1458,5,0,False
S0000262,U00732,2025-03-10 14:33:00,2025-03-10 14:38:20,Mobile,Chrome,Search,320,11,0,False
S0000263,U01897,2025-03-28 19:34:00,2025-03-28 19:49:28,Mobile,Edge,Ads,928,13,0,False
S0000264,U00636,2025-02-05 11:59:00,2025-02-05 12:24:44,Mobile,Firefox,Email,1544,2,0,False
S0000265,U00986,2025-01-27 09:06:00,2025-01-27 09:27:16,Tablet,Chrome,Recommendation,1276,3,0,True
S0000266,U01648,2025-02-26 11:34:00,2025-02-26 11:42:24,Mobile,Edge,Email,504,11,0,False
S0000267,U00960,2025-03-15 13:36:00,2025-03-15 13:57:24,Desktop,Edge,Direct,1284,6,0,False
S0000268,U02705,2025-03-08 11:26:00,2025-03-08 11:37:15,Tablet,Edge,Ads,675,17,0,True
S0000269,U00193,2025-02-14 18:42:00,2025-02-14 18:56:00,Desktop,Firefox,Ads,840,6,0,False
S0000270,U01229,2025-02-18 10:48:00,2025-02-18 11:07:21,Mobile,Safari,Recommendation,1161,16,0,False
S0000271,U00237,2025-03-13 14:26:00,2025-03-13 14:46:01,Desktop,Edge,Direct,1201,8,0,False
S0000272,U01353,2025-03-24 09:59:00,2025-03-24 10:15:21,Mobile,Edge,Search,981,10,0,False
S0000273,U01545,2025-03-28 17:38:00,2025-03-28 17:40:20,Mobile,Edge,Ads,140,8,0,False
S0000274,U01364,2025-02-08 22:00:00,2025-02-08 22:08:13,Tablet,Chrome,Ads,493,9,0,False
S0000275,U02850,2025-03-19 19:13:00,2025-03-19 19:27:32,Tablet,Safari,Direct,872,14,0,False
S0000276,U01910,2025-03-10 18:22:00,2025-03-10 18:33:31,Tablet,Firefox,Ads,691,5,0,True
S0000277,U02960,2025-03-02 20:53:00,2025-03-02 21:04:55,Desktop,Safari,Ads,715,3,0,False
S0000278,U02305,2025-01-29 19:09:00,2025-01-29 19:10:33,Tablet,Firefox,Direct,93,6,1,True
S0000279,U00804,2025-02-12 11:24:00,2025-02-12 11:44:26,Desktop,Safari,Direct,1226,17,0,False
S0000280,U02964,2025-03-24 19:31:00,2025-03-24 19:47:43,Desktop,Edge,Recommendation,1003,17,0,True
S0000281,U00754,2025-03-11 18:03:00,2025-03-11 18:21:53,Mobile,Chrome,Search,1133,15,0,True
S0000282,U00564,2025-03-22 11:04:00,2025-03-22 11:29:08,Mobile,Firefox,Direct,1508,3,0,True
S0000283,U02531,2025-03-23 18:59:00,2025-03-23 19:21:02,Tablet,Firefox,Search,1322,2,0,False
S0000284,U02180,2025-03-12 14:00:00,2025-03-12 14:01:34,Desktop,Safari,Search,94,18,1,False
S0000285,U02859,2025-03-28 14:51:00,2025-03-28 14:58:07,Mobile,Edge,Recommendation,427,8,0,True
S0000286,U02539,2025-03-09 12:52:00,2025-03-09 13:05:05,Desktop,Chrome,Direct,785,14,0,True
S0000287,U01881,2025-03-14 11:44:00,2025-03-14 11:52:42,Mobile,Chrome,Search,522,14,0,True
S0000288,U01554,2025-02-18 16:30:00,2025-02-18 16:32:54,Tablet,Edge,Search,174,17,0,False
S0000289,U01778,2025-03-24 20:21:00,2025-03-24 20:41:18,Mobile,Chrome,Recommendation,1218,8,0,False
S0000290,U02836,2025-03-14 15:17:00,2025-03-14 15:19:35,Tablet,Safari,Email,155,3,0,False
S0000291,U00735,2025-02-10 08:13:00,2025-02-10 08:34:02,Tablet,Firefox,Search,1262,11,0,True
S0000292,U00666,2025-03-14 11:36:00,2025-03-14 12:05:29,Tablet,Safari,Ads,1769,6,0,False
S0000293,U02824,2025-01-11 16:47:00,2025-01-11 16:59:48,Desktop,Edge,Search,768,12,0,True
S0000294,U02479,2025-03-20 17:25:00,2025-03-20 17:52:24,Tablet,Safari,Ads,1644,17,0,True
S0000295,U00935,2025-02-15 16:24:00,2025-02-15 16:39:44,Tablet,Firefox,Search,944,11,0,True
S0000296,U01010,2025-01-10 09:17:00,2025-01-10 09:23:15,Tablet,Edge,Ads,375,12,0,False
S0000297,U01478,2025-01-14 09:00:00,2025-01-14 09:11:31,Desktop,Chrome,Recommendation,691,4,0,False
S0000298,U00768,2025-02-25 15:35:00,2025-02-25 15:54:56,Mobile,Chrome,Search,1196,13,0,False
S0000299,U02271,2025-01-12 17:38:00,2025-01-12 18:05:46,Desktop,Chrome,Direct,1666,15,0,True
S0000300,U01589,2025-01-11 19:57:00,2025-01-11 20:17:05,Mobile,Edge,Ads,1205,7,0,False
S0000301,U00569,2025-02-04 12:17:00,2025-02-04 12:34:49,Mobile,Firefox,Direct,1069,15,0,True
S0000302,U01228,2025-03-03 20:04:00,2025-03-03 20:17:19,Mobile,Firefox,Email,799,8,0,True
S0000303,U01876,2025-01-14 10:19:00,2025-01-14 10:20:13,Desktop,Firefox,Direct,73,16,1,False
S0000304,U01372,2025-02-25 21:52:00,2025-02-25 22:15:13,Mobile,Safari,Direct,1393,8,0,False
S0000305,U01963,2025-02-10 10:25:00,2025-02-10 10:36:53,Tablet,Firefox,Email,713,9,0,True
S0000306,U01335,2025-02-18 12:52:00,2025-02-18 13:19:49,Mobile,Edge,Email,1669,7,0,False
S0000307,U02793,2025-03-12 08:46:00,2025-03-12 09:02:45,Mobile,Firefox,Direct,1005,4,0,False
S0000308,U01676,2025-03-28 15:08:00,2025-03-28 15:30:37,Desktop,Edge,Ads,1357,14,0,True
S0000309,U00303,2025-02-27 17:30:00,2025-02-27 17:50:52,Tablet,Firefox,Email,1252,3,0,False
S0000310,U01473,2025-03-31 22:51:00,2025-03-31 23:10:19,Mobile,Chrome,Recommendation,1159,13,0,False
S0000311,U00682,2025-03-24 17:02:00,2025-03-24 17:22:13,Tablet,Firefox,Direct,1213,15,0,False
S0000312,U00434,2025-01-02 09:16:00,2025-01-02 09:24:34,Tablet,Edge,Ads,514,13,0,False
S0000313,U01603,2025-03-01 20:43:00,2025-03-01 21:04:05,Mobile,Safari,Search,1265,17,0,False
S0000314,U00429,2025-02-07 14:58:00,2025-02-07 15:01:55,Tablet,Edge,Direct,235,11,0,True
S0000315,U01406,2025-02-28 20:13:00,2025-02-28 20:31:47,Desktop,Chrome,Ads,1127,16,0,False
S0000316,U01307,2025-01-09 12:02:00,2025-01-09 12:30:39,Mobile,Safari,Search,1719,7,0,False
S0000317,U01000,2025-03-08 10:35:00,2025-03-08 10:41:27,Desktop,Firefox,Recommendation,387,14,0,True
S0000318,U02580,2025-01-24 10:40:00,2025-01-24 11:03:26,Mobile,Edge,Ads,1406,15,0,False
S0000319,U01593,2025-01-01 19:13:00,2025-01-01 19:21:01,Tablet,Chrome,Email,481,5,0,True
S0000320,U02200,2025-01-24 13:20:00,2025-01-24 13:27:43,Desktop,Firefox,Email,463,12,0,False
S0000321,U02446,2025-02-19 17:25:00,2025-02-19 17:46:02,Desktop,Firefox,Email,1262,7,0,True
S0000322,U02760,2025-02-08 22:39:00,2025-02-08 23:00:08,Mobile,Safari,Search,1268,9,0,True
S0000323,U01251,2025-01-15 10:23:00,2025-01-15 10:47:40,Desktop,Firefox,Email,1480,6,0,True
S0000324,U02355,2025-02-19 14:11:00,2025-02-19 14:28:36,Tablet,Edge,Email,1056,7,0,False
S0000325,U02006,2025-02-06 10:11:00,2025-02-06 10:22:44,Tablet,Chrome,Direct,704,2,0,False
S0000326,U01985,2025-01-18 11:52:00,2025-01-18 12:06:06,Tablet,Firefox,Ads,846,17,0,False
S0000327,U01703,2025-02-26 15:10:00,2025-02-26 15:13:49,Mobile,Safari,Search,229,10,0,False
S0000328,U00921,2025-03-10 12:10:00,2025-03-10 12:37:38,Tablet,Firefox,Email,1658,18,0,False
S0000329,U00464,2025-03-15 09:17:00,2025-03-15 09:44:27,Desktop,Chrome,Ads,1647,8,0,False
S0000330,U01742,2025-01-14 19:53:00,2025-01-14 20:16:18,Desktop,Chrome,Ads,1398,10,0,False
S0000331,U01428,2025-01-12 15:55:00,2025-01-12 16:00:00,Mobile,Edge,Email,300,13,0,False
S0000332,U02912,2025-03-20 18:27:00,2025-03-20 18:33:39,Mobile,Edge,Search,399,13,0,False
S0000333,U02181,2025-02-05 17:34:00,2025-02-05 17:40:44,Tablet,Safari,Direct,404,10,0,True
S0000334,U02108,2025-03-28 21:06:00,2025-03-28 21:11:37,Desktop,Chrome,Direct,337,6,0,False
S0000335,U02874,2025-01-17 11:09:00,2025-01-17 11:34:16,Mobile,Firefox,Ads,1516,6,0,True
S0000336,U02366,2025-03-22 12:40:00,2025-03-22 12:55:08,Mobile,Chrome,Ads,908,18,0,False
S0000337,U01140,2025-03-30 22:56:00,2025-03-30 23:09:35,Desktop,Safari,Email,815,2,0,False
S0000338,U00382,2025-02-28 18:42:00,2025-02-28 19:06:48,Mobile,Firefox,Recommendation,1488,15,0,False
S0000339,U00868,2025-03-05 12:20:00,2025-03-05 12:49:16,Tablet,Edge,Email,1756,17,0,True
S0000340,U01408,2025-03-29 20:03:00,2025-03-29 20:05:34,Desktop,Chrome,Search,154,7,0,True
S0000341,U01808,2025-02-28 08:27:00,2025-02-28 08:34:54,Mobile,Safari,Recommendation,474,10,0,False
S0000342,U00383,2025-03-25 13:16:00,2025-03-25 13:19:48,Tablet,Edge,Search,228,14,0,False
S0000343,U02563,2025-02-09 19:44:00,2025-02-09 20:10:46,Tablet,Chrome,Search,1606,2,0,True
S0000344,U00875,2025-03-03 09:08:00,2025-03-03 09:29:15,Tablet,Firefox,Search,1275,2,0,True
S0000345,U02850,2025-02-13 21:07:00,2025-02-13 21:22:24,Desktop,Chrome,Recommendation,924,14,0,False
S0000346,U00366,2025-01-14 09:20:00,2025-01-14 09:33:32,Mobile,Firefox,Recommendation,812,6,0,False
S0000347,U00281,2025-03-09 17:00:00,2025-03-09 17:21:49,Desktop,Safari,Recommendation,1309,6,0,False
S0000348,U01687,2025-03-20 18:28:00,2025-03-20 18:36:24,Mobile,Edge,Search,504,14,0,True
S0000349,U01440,2025-02-24 13:50:00,2025-02-24 13:55:46,Tablet,Chrome,Recommendation,346,11,0,True
S0000350,U02829,2025-01-04 21:54:00,2025-01-04 22:17:28,Mobile,Edge,Ads,1408,11,0,False
S0000351,U02647,2025-01-07 20:57:00,2025-01-07 21:25:05,Desktop,Firefox,Search,1685,9,0,False
S0000352,U02047,2025-03-23 17:04:00,2025-03-23 17:23:01,Mobile,Safari,Direct,1141,6,0,False
S0000353,U01585,2025-03-14 14:23:00,2025-03-14 14:42:38,Desktop,Chrome,Search,1178,4,0,False
S0000354,U00057,2025-02-03 11:02:00,2025-02-03 11:05:03,Desktop,Safari,Email,183,15,0,False
S0000355,U01735,2025-03-31 14:05:00,2025-03-31 14:27:51,Tablet,Edge,Direct,1371,4,0,False
S0000356,U01270,2025-01-11 16:58:00,2025-01-11 17:05:56,Mobile,Safari,Ads,476,4,0,False
S0000357,U01271,2025-03-31 14:46:00,2025-03-31 15:15:53,Mobile,Chrome,Ads,1793,5,0,True
S0000358,U01858,2025-03-20 17:03:00,2025-03-20 17:14:33,Tablet,Edge,Search,693,2,0,False
S0000359,U02900,2025-01-18 19:00:00,2025-01-18 19:06:35,Desktop,Safari,Recommendation,395,13,0,False
S0000360,U00520,2025-02-04 19:56:00,2025-02-04 20:01:01,Mobile,Safari,Ads,301,10,0,False
S0000361,U02146,2025-01-09 12:45:00,2025-01-09 13:05:40,Desktop,Firefox,Email,1240,13,0,False
S0000362,U00228,2025-03-05 21:36:00,2025-03-05 21:42:41,Desktop,Chrome,Email,401,5,0,False
S0000363,U00936,2025-03-07 08:02:00,2025-03-07 08:03:25,Desktop,Safari,Ads,85,6,1,True
S0000364,U00734,2025-01-05 16:51:00,2025-01-05 17:16:22,Desktop,Edge,Direct,1522,9,0,False
S0000365,U01705,2025-02-10 12:52:00,2025-02-10 12:55:39,Mobile,Chrome,Recommendation,219,9,0,False
S0000366,U02113,2025-01-06 14:04:00,2025-01-06 14:20:52,Desktop,Safari,Search,1012,16,0,False
S0000367,U00033,2025-02-17 11:18:00,2025-02-17 11:38:14,Tablet,Edge,Ads,1214,13,0,False
S0000368,U02424,2025-03-05 20:49:00,2025-03-05 20:56:40,Tablet,Edge,Recommendation,460,2,0,False
S0000369,U01680,2025-01-04 11:34:00,2025-01-04 11:46:49,Tablet,Chrome,Direct,769,2,0,False
S0000370,U02693,2025-02-18 21:47:00,2025-02-18 22:12:49,Mobile,Edge,Ads,1549,17,0,True
S0000371,U00246,2025-01-19 19:17:00,2025-01-19 19:21:10,Mobile,Firefox,Direct,250,16,0,True
S0000372,U00348,2025-03-16 09:32:00,2025-03-16 09:37:33,Desktop,Chrome,Email,333,3,0,False
S0000373,U01782,2025-03-26 10:15:00,2025-03-26 10:25:57,Desktop,Firefox,Direct,657,12,0,True
S0000374,U01855,2025-02-04 11:04:00,2025-02-04 11:11:55,Tablet,Chrome,Recommendation,475,5,0,True
S0000375,U00674,2025-02-27 15:20:00,2025-02-27 15:34:52,Desktop,Edge,Ads,892,11,0,True
S0000376,U01898,2025-02-03 21:07:00,2025-02-03 21:11:05,Tablet,Safari,Email,245,3,0,True
S0000377,U00881,2025-02-11 10:05:00,2025-02-11 10:30:16,Desktop,Firefox,Email,1516,3,0,True
S0000378,U02774,2025-02-08 12:52:00,2025-02-08 12:58:56,Desktop,Firefox,Email,416,9,0,True
S0000379,U00388,2025-03-01 09:51:00,2025-03-01 10:19:05,Mobile,Chrome,Recommendation,1685,6,0,True
S0000380,U00812,2025-02-21 13:43:00,2025-02-21 14:05:30,Mobile,Safari,Search,1350,2,0,False
S0000381,U00265,2025-01-26 22:41:00,2025-01-26 22:57:08,Mobile,Safari,Search,968,3,0,False
S0000382,U01889,2025-01-07 10:59:00,2025-01-07 11:19:35,Tablet,Firefox,Ads,1235,2,0,False
S0000383,U01568,2025-03-29 14:11:00,2025-03-29 14:24:04,Mobile,Safari,Direct,784,16,0,True
S0000384,U00609,2025-01-05 17:39:00,2025-01-05 18:01:03,Desktop,Firefox,Ads,1323,17,0,True
S0000385,U00250,2025-01-12 12:24:00,2025-01-12 12:29:41,Tablet,Edge,Email,341,2,0,False
S0000386,U01567,2025-02-15 15:34:00,2025-02-15 16:01:40,Tablet,Safari,Ads,1660,10,0,False
S0000387,U00737,2025-01-04 13:38:00,2025-01-04 13:46:28,Desktop,Chrome,Ads,508,18,0,True
S0000388,U01465,2025-03-16 11:10:00,2025-03-16 11:14:25,Mobile,Safari,Email,265,3,0,True
S0000389,U00899,2025-03-15 21:51:00,2025-03-15 22:05:15,Mobile,Edge,Recommendation,855,12,0,False
S0000390,U02858,2025-02-15 22:37:00,2025-02-15 22:38:57,Desktop,Edge,Email,117,8,1,False
S0000391,U02017,2025-03-11 12:11:00,2025-03-11 12:28:44,Mobile,Edge,Email,1064,9,0,True
S0000392,U00082,2025-03-09 15:00:00,2025-03-09 15:12:19,Mobile,Edge,Direct,739,7,0,False
S0000393,U01326,2025-01-08 08:09:00,2025-01-08 08:30:01,Mobile,Chrome,Email,1261,13,0,False
S0000394,U00298,2025-02-17 19:42:00,2025-02-17 19:56:30,Desktop,Safari,Direct,870,6,0,False
S0000395,U00646,2025-02-25 20:40:00,2025-02-25 20:57:37,Mobile,Safari,Recommendation,1057,7,0,False
S0000396,U01550,2025-02-09 19:44:00,2025-02-09 19:55:03,Tablet,Chrome,Email,663,14,0,True
S0000397,U02325,2025-01-05 10:38:00,2025-01-05 10:49:51,Tablet,Edge,Email,711,5,0,False
S0000398,U02033,2025-01-19 13:47:00,2025-01-19 13:50:39,Desktop,Edge,Search,219,12,0,True
S0000399,U01830,2025-01-02 12:13:00,2025-01-02 12:22:31,Desktop,Safari,Search,571,2,0,False
S0000400,U00198,2025-02-19 15:46:00,2025-02-19 16:01:19,Desktop,Firefox,Ads,919,13,0,False
S0000401,U02237,2025-02-18 09:53:00,2025-02-18 10:10:21,Tablet,Edge,Recommendation,1041,16,0,False
S0000402,U00302,2025-01-05 12:01:00,2025-01-05 12:12:52,Mobile,Chrome,Direct,712,7,0,True
S0000403,U01538,2025-01-21 19:04:00,2025-01-21 19:23:40,Mobile,Safari,Email,1180,17,0,False
S0000404,U02886,2025-01-04 14:41:00,2025-01-04 14:47:37,Desktop,Edge,Search,397,5,0,False
S0000405,U01357,2025-01-27 11:26:00,2025-01-27 11:50:47,Tablet,Safari,Direct,1487,11,0,False
S0000406,U00973,2025-01-13 08:25:00,2025-01-13 08:45:30,Desktop,Edge,Search,1230,13,0,False
S0000407,U00016,2025-02-24 09:18:00,2025-02-24 09:47:07,Tablet,Firefox,Recommendation,1747,5,0,False
S0000408,U00106,2025-01-27 10:40:00,2025-01-27 10:50:57,Desktop,Chrome,Direct,657,14,0,False
S0000409,U01929,2025-03-04 22:42:00,2025-03-04 22:52:02,Tablet,Firefox,Recommendation,602,13,0,True
S0000410,U01563,2025-02-17 10:28:00,2025-02-17 10:30:31,Desktop,Safari,Recommendation,151,10,0,True
S0000411,U02312,2025-01-08 10:48:00,2025-01-08 11:12:46,Mobile,Safari,Email,1486,15,0,False
S0000412,U02416,2025-01-30 16:03:00,2025-01-30 16:32:41,Tablet,Firefox,Email,1781,17,0,False
S0000413,U02346,2025-01-31 15:19:00,2025-01-31 15:22:41,Tablet,Chrome,Email,221,18,0,False
S0000414,U02341,2025-03-28 17:09:00,2025-03-28 17:14:06,Desktop,Edge,Recommendation,306,8,0,False
S0000415,U00790,2025-01-17 08:27:00,2025-01-17 08:30:40,Desktop,Edge,Recommendation,220,10,0,False
S0000416,U01310,2025-01-09 09:24:00,2025-01-09 09:43:59,Desktop,Safari,Email,1199,16,0,False
S0000417,U00051,2025-03-31 17:37:00,2025-03-31 17:55:50,Mobile,Firefox,Recommendation,1130,6,0,False
S0000418,U02321,2025-03-17 17:48:00,2025-03-17 17:52:25,Tablet,Chrome,Direct,265,13,0,False
S0000419,U01684,2025-02-03 14:41:00,2025-02-03 14:58:34,Desktop,Chrome,Recommendation,1054,10,0,False
S0000420,U01651,2025-01-19 17:38:00,2025-01-19 18:02:14,Mobile,Firefox,Direct,1454,9,0,False
S0000421,U00202,2025-03-02 22:17:00,2025-03-02 22:30:42,Desktop,Safari,Direct,822,17,0,True
S0000422,U02852,2025-03-29 09:55:00,2025-03-29 10:03:46,Tablet,Firefox,Direct,526,10,0,True
S0000423,U02986,2025-02-23 17:41:00,2025-02-23 17:45:02,Mobile,Firefox,Ads,242,18,0,True
S0000424,U01532,2025-01-08 16:50:00,2025-01-08 16:56:25,Tablet,Firefox,Recommendation,385,18,0,True
S0000425,U02330,2025-01-04 10:12:00,2025-01-04 10:41:25,Mobile,Edge,Search,1765,16,0,True
S0000426,U00208,2025-02-16 19:12:00,2025-02-16 19:22:21,Desktop,Firefox,Search,621,2,0,False
S0000427,U00991,2025-02-17 15:38:00,2025-02-17 15:54:13,Desktop,Safari,Direct,973,7,0,True
S0000428,U01060,2025-03-30 09:18:00,2025-03-30 09:19:56,Mobile,Edge,Recommendation,116,9,1,False
S0000429,U02776,2025-01-27 12:41:00,2025-01-27 12:55:58,Tablet,Chrome,Ads,898,6,0,False
S0000430,U02652,2025-01-23 17:51:00,2025-01-23 17:52:17,Tablet,Safari,Direct,77,15,1,True
S0000431,U01543,2025-02-14 15:16:00,2025-02-14 15:24:26,Tablet,Firefox,Email,506,5,0,False
S0000432,U00031,2025-03-07 18:53:00,2025-03-07 19:22:39,Tablet,Safari,Direct,1779,5,0,False
S0000433,U01974,2025-01-09 13:17:00,2025-01-09 13:39:51,Desktop,Safari,Direct,1371,8,0,True
S0000434,U00615,2025-03-08 20:15:00,2025-03-08 20:17:56,Tablet,Firefox,Direct,176,6,0,False
S0000435,U02955,2025-01-04 18:31:00,2025-01-04 18:42:05,Desktop,Firefox,Ads,665,3,0,True
S0000436,U02389,2025-03-15 21:12:00,2025-03-15 21:24:42,Mobile,Firefox,Direct,762,18,0,False
S0000437,U01230,2025-01-22 21:42:00,2025-01-22 22:02:03,Mobile,Firefox,Recommendation,1203,10,0,True
S0000438,U02971,2025-03-13 20:58:00,2025-03-13 21:05:14,Desktop,Chrome,Recommendation,434,13,0,False
S0000439,U00915,2025-02-09 14:50:00,2025-02-09 15:02:18,Tablet,Safari,Ads,738,5,0,False
S0000440,U01928,2025-01-07 21:40:00,2025-01-07 22:00:55,Tablet,Chrome,Ads,1255,8,0,False
S0000441,U02050,2025-01-16 21:43:00,2025-01-16 21:57:01,Desktop,Chrome,Recommendation,841,6,0,False
S0000442,U00821,2025-02-13 14:36:00,2025-02-13 14:52:37,Tablet,Edge,Search,997,17,0,True
S0000443,U01363,2025-03-22 10:20:00,2025-03-22 10:42:39,Desktop,Safari,Recommendation,1359,7,0,True
S0000444,U02361,2025-01-21 15:50:00,2025-01-21 16:17:03,Mobile,Firefox,Ads,1623,14,0,False
S0000445,U01758,2025-03-03 14:00:00,2025-03-03 14:02:17,Tablet,Safari,Search,137,12,0,False
S0000446,U02176,2025-01-25 08:43:00,2025-01-25 08:44:08,Mobile,Edge,Direct,68,11,1,False
S0000447,U00529,2025-01-14 14:32:00,2025-01-14 14:53:05,Mobile,Chrome,Direct,1265,11,0,True
S0000448,U01868,2025-03-08 17:33:00,2025-03-08 17:45:31,Tablet,Edge,Direct,751,17,0,False
S0000449,U01472,2025-01-25 10:58:00,2025-01-25 11:26:42,Mobile,Edge,Recommendation,1722,8,0,False
S0000450,U00090,2025-03-17 16:10:00,2025-03-17 16:15:12,Tablet,Chrome,Ads,312,10,0,False
S0000451,U02191,2025-03-21 08:38:00,2025-03-21 08:40:38,Tablet,Chrome,Search,158,5,0,False
S0000452,U01708,2025-02-26 14:07:00,2025-02-26 14:26:40,Tablet,Edge,Recommendation,1180,2,0,True
S0000453,U01234,2025-02-23 18:06:00,2025-02-23 18:29:36,Tablet,Edge,Ads,1416,5,0,False
S0000454,U02096,2025-03-21 09:18:00,2025-03-21 09:22:53,Desktop,Edge,Email,293,8,0,False
S0000455,U01078,2025-03-08 11:22:00,2025-03-08 11:47:00,Mobile,Chrome,Email,1500,17,0,False
S0000456,U00851,2025-03-30 22:30:00,2025-03-30 22:42:17,Mobile,Chrome,Search,737,17,0,True
S0000457,U00611,2025-01-12 20:32:00,2025-01-12 20:35:33,Mobile,Safari,Recommendation,213,16,0,False
S0000458,U01213,2025-02-03 15:03:00,2025-02-03 15:07:24,Mobile,Safari,Direct,264,12,0,False
S0000459,U01745,2025-01-15 09:54:00,2025-01-15 10:20:52,Mobile,Edge,Recommendation,1612,12,0,False
S0000460,U01465,2025-02-26 17:17:00,2025-02-26 17:43:01,Desktop,Edge,Search,1561,14,0,True
S0000461,U01640,2025-02-28 12:53:00,2025-02-28 13:07:09,Desktop,Firefox,Recommendation,849,5,0,False
S0000462,U00543,2025-03-31 19:03:00,2025-03-31 19:32:49,Desktop,Firefox,Email,1789,16,0,True
S0000463,U00743,2025-03-20 14:49:00,2025-03-20 15:02:14,Tablet,Edge,Ads,794,17,0,False
S0000464,U00463,2025-02-22 15:02:00,2025-02-22 15:05:09,Desktop,Chrome,Email,189,9,0,True
S0000465,U02744,2025-02-13 16:33:00,2025-02-13 16:57:29,Mobile,Firefox,Recommendation,1469,17,0,False
S0000466,U01417,2025-03-26 18:41:00,2025-03-26 18:55:08,Tablet,Chrome,Search,848,7,0,True
S0000467,U02071,2025-03-02 21:31:00,2025-03-02 21:37:38,Desktop,Safari,Recommendation,398,12,0,True
S0000468,U01140,2025-01-07 16:14:00,2025-01-07 16:33:47,Desktop,Edge,Search,1187,16,0,False
S0000469,U01820,2025-03-15 15:05:00,2025-03-15 15:23:00,Mobile,Firefox,Search,1080,5,0,False
S0000470,U01653,2025-02-22 08:35:00,2025-02-22 08:54:44,Mobile,Safari,Email,1184,8,0,True
S0000471,U02682,2025-03-27 15:21:00,2025-03-27 15:34:24,Mobile,Firefox,Direct,804,17,0,False
S0000472,U02936,2025-03-26 13:45:00,2025-03-26 14:01:26,Tablet,Edge,Search,986,12,0,True
S0000473,U01455,2025-03-23 20:18:00,2025-03-23 20:37:41,Tablet,Chrome,Search,1181,7,0,False
S0000474,U02017,2025-01-18 21:45:00,2025-01-18 22:11:20,Mobile,Safari,Email,1580,8,0,False
S0000475,U00769,2025-01-16 22:54:00,2025-01-16 23:08:24,Mobile,Safari,Search,864,15,0,True
S0000476,U00191,2025-03-23 21:43:00,2025-03-23 22:04:05,Desktop,Firefox,Email,1265,18,0,True
S0000477,U00552,2025-03-05 08:33:00,2025-03-05 08:59:07,Desktop,Firefox,Email,1567,7,0,True
S0000478,U02834,2025-03-16 10:46:00,2025-03-16 11:14:49,Desktop,Safari,Email,1729,14,0,True
S0000479,U01715,2025-03-19 22:44:00,2025-03-19 23:11:01,Desktop,Safari,Direct,1621,16,0,True
S0000480,U00547,2025-01-18 14:38:00,2025-01-18 15:02:53,Tablet,Safari,Email,1493,12,0,False
S0000481,U02916,2025-03-12 18:13:00,2025-03-12 18:20:51,Tablet,Safari,Direct,471,6,0,True
S0000482,U02910,2025-03-25 10:32:00,2025-03-25 10:51:31,Desktop,Chrome,Direct,1171,17,0,False
S0000483,U02388,2025-03-15 18:45:00,2025-03-15 19:00:14,Tablet,Safari,Ads,914,2,0,False
S0000484,U02142,2025-01-14 08:24:00,2025-01-14 08:29:57,Mobile,Edge,Direct,357,7,0,True
S0000485,U01174,2025-03-29 12:09:00,2025-03-29 12:38:39,Desktop,Edge,Email,1779,3,0,True
S0000486,U01470,2025-02-27 09:39:00,2025-02-27 10:03:03,Mobile,Firefox,Recommendation,1443,18,0,False
S0000487,U02852,2025-02-06 19:42:00,2025-02-06 19:44:36,Desktop,Firefox,Direct,156,3,0,False
